"","Country","Year","Price","Speed","Cap","Operator"
"5563","Canada",2015,"135.578661844485",940,"Unlimited","Bell Canada"
"5564","Canada",2015,"27.0795660036166",15,"97280","Cogeco Cable"
"5565","Canada",2015,"103.933092224231",250,"Unlimited","Cogeco Cable"
"5566","Canada",2015,"70.4792043399638",120,"Unlimited","Cogeco Cable"
"5567","Canada",2015,"55.1084990958409",55,"Unlimited","Cogeco Cable"
"5568","Canada",2015,"37.0253164556962",30,"179200","Cogeco Cable"
"5569","Canada",2015,"65.9584086799277",20,"81920","Eastlink"
"5570","Canada",2015,"93.0831826401447",100,"102400","Eastlink"
"5571","Canada",2015,"102.124773960217",150,"153600","Eastlink"
"5572","Canada",2015,"213.336347197107",400,"307200","Eastlink"
"5573","Canada",2015,"54.249547920434",10,"Unlimited","Manitoba Telecom Services (MTS Allstream)"
"5574","Canada",2015,"60.5786618444846",25,"Unlimited","Manitoba Telecom Services (MTS Allstream)"
"5575","Canada",2015,"76.8535262206148",50,"Unlimited","Manitoba Telecom Services (MTS Allstream)"
"5576","Canada",2015,"85.8860759493671",250,"Unlimited","Rogers Communications"
"5577","Canada",2015,"76.8444846292947",100,"Unlimited","Rogers Communications"
"5578","Canada",2015,"67.8028933092224",60,"204800","Rogers Communications"
"5579","Canada",2015,"58.7613019891501",30,"102400","Rogers Communications"
"5580","Canada",2015,"22.5949367088608",5,"25600","Rogers Communications"
"5581","Canada",2015,"36.121157323689",2,"Unlimited","SaskTel"
"5582","Canada",2015,"45.1627486437613",8,"Unlimited","SaskTel"
"5583","Canada",2015,"54.2043399638336",20,"Unlimited","SaskTel"
"5584","Canada",2015,"72.2875226039783",50,"Unlimited","SaskTel"
"5585","Canada",2015,"90.370705244123",100,"Unlimited","SaskTel"
"5586","Canada",2015,"126.537070524412",260,"Unlimited","SaskTel"
"5587","Canada",2015,"47.9204339963834",5,"66560","Shaw Communications"
"5588","Canada",2015,"56.9620253164557",15,"153600","Shaw Communications"
"5589","Canada",2015,"66.003616636528",30,"307200","Shaw Communications"
"5590","Canada",2015,"84.0867992766727",60,"460800","Shaw Communications"
"5591","Canada",2015,"111.21157323689",120,"819200","Shaw Communications"
"5592","Canada",2015,"56.9620253164557",15,"153600","Telus Communications"
"5593","Canada",2015,"61.4828209764919",25,"256000","Telus Communications"
"5594","Canada",2015,"75.0452079566004",50,"409600","Telus Communications"
"5595","Canada",2015,"84.0867992766727",100,"512000","Telus Communications"
"5596","Canada",2015,"34.3128390596745",5,"20480","Videotron"
"5597","Canada",2015,"45.1627486437613",10,"61440","Videotron"
"5598","Canada",2015,"48.7793851717902",30,"133120","Videotron"
"5599","Canada",2015,"62.3417721518987",60,"204800","Videotron"
"5600","Canada",2015,"91.2748643761302",120,"307200","Videotron"
"5601","Canada",2015,"127.44122965642",200,"512000","Videotron"
"5602","Canada",2015,"40.6781193490054",1.5,"5120","Xplornet Communications"
"5603","Canada",2015,"58.7613019891501",5,"20480","Xplornet Communications"
"5604","Canada",2015,"76.8444846292947",10,"20480","Xplornet Communications"
"5605","Cayman Islands",2015,"94.8379351740696",10,"Unlimited","LIME (Cable & Wireless) Cayman Islands"
"5606","Cayman Islands",2015,"126.050420168067",15,"Unlimited","LIME (Cable & Wireless) Cayman Islands"
"5607","Cayman Islands",2015,"153.661464585834",25,"Unlimited","LIME (Cable & Wireless) Cayman Islands"
"5608","Cayman Islands",2015,"178.871548619448",50,"Unlimited","LIME (Cable & Wireless) Cayman Islands"
"5609","Cayman Islands",2015,"238.895558223289",100,"Unlimited","LIME (Cable & Wireless) Cayman Islands"
"5610","Cayman Islands",2015,"298.919567827131",300,"Unlimited","LIME (Cable & Wireless) Cayman Islands"
"5611","Central African Rep.",2015,"119.332949040786",0.0625,"Unlimited","Orange Centrafrique"
"5612","Central African Rep.",2015,"169.897757956373",0.125,"Unlimited","Orange Centrafrique"
"5613","Chile",2015,"26.2821996395183",4,"Unlimited","Claro Chile"
"5614","Chile",2015,"35.0487772377566",10,"Unlimited","Claro Chile"
"5615","Chile",2015,"40.3087237966996",20,"Unlimited","Claro Chile"
"5616","Chile",2015,"45.5686703556425",40,"Unlimited","Claro Chile"
"5617","Chile",2015,"28.035515159166",2,"Unlimited","Grupo GTD (inc Telsur)"
"5618","Chile",2015,"31.5421461984613",4,"Unlimited","Grupo GTD (inc Telsur)"
"5619","Chile",2015,"33.2954617181089",6,"Unlimited","Grupo GTD (inc Telsur)"
"5620","Chile",2015,"35.0487772377566",8,"Unlimited","Grupo GTD (inc Telsur)"
"5621","Chile",2015,"42.0620393163472",12,"Unlimited","Grupo GTD (inc Telsur)"
"5622","Chile",2015,"43.8153548359949",15,"Unlimited","Grupo GTD (inc Telsur)"
"5623","Chile",2015,"47.3219858752902",30,"Unlimited","Grupo GTD (inc Telsur)"
"5624","Chile",2015,"63.1018255521191",50,"Unlimited","Grupo GTD (inc Telsur)"
"5625","Chile",2015,"73.621718670005",70,"Unlimited","Grupo GTD (inc Telsur)"
"5626","Chile",2015,"108.688029062958",100,"Unlimited","Grupo GTD (inc Telsur)"
"5627","Chile",2015,"126.221184259435",120,"Unlimited","Grupo GTD (inc Telsur)"
"5628","Chile",2015,"28.035515159166",4,"Unlimited","Movistar Chile (Telefonica Chile)"
"5629","Chile",2015,"40.3087237966996",15,"Unlimited","Movistar Chile (Telefonica Chile)"
"5630","Chile",2015,"47.3219858752902",40,"Unlimited","Movistar Chile (Telefonica Chile)"
"5631","Chile",2015,"56.0885634735284",80,"Unlimited","Movistar Chile (Telefonica Chile)"
"5632","Chile",2015,"70.1150876307097",150,"Unlimited","Movistar Chile (Telefonica Chile)"
"5633","Chile",2015,"28.035515159166",4,"Unlimited","VTR"
"5634","Chile",2015,"42.0620393163472",15,"Unlimited","VTR"
"5635","Chile",2015,"49.0753013949378",40,"Unlimited","VTR"
"5636","Chile",2015,"57.8418789931761",80,"Unlimited","VTR"
"5637","Chile",2015,"126.221184259435",120,"Unlimited","VTR"
"5638","China",2015,"8.13934559661403",4,"Unlimited","China Telecom Corporation"
"5639","China",2015,"10.8530034185252",6,"Unlimited","China Telecom Corporation"
"5640","China",2015,"16.2786911932281",10,"Unlimited","China Telecom Corporation"
"5641","China",2015,"17.634706169624",20,"Unlimited","China Telecom Corporation"
"5642","China",2015,"18.9923490151392",30,"Unlimited","China Telecom Corporation"
"5643","China",2015,"21.704378967931",50,"Unlimited","China Telecom Corporation"
"5644","China",2015,"25.774051766238",100,"Unlimited","China Telecom Corporation"
"5645","China",2015,"43.4103858049813",200,"Unlimited","China Telecom Corporation"
"5646","China",2015,"13.0229529545825",0.5,"Unlimited","China Tietong (CTT, China Railcom [CRC])"
"5647","China",2015,"19.5344294318737",2,"Unlimited","China Tietong (CTT, China Railcom [CRC])"
"5648","China",2015,"81.3934559661403",6,"Unlimited","China Tietong (CTT, China Railcom [CRC])"
"5649","China",2015,"17.634706169624",4,"Unlimited","China Unicom"
"5650","China",2015,"20.3483639915351",6,"Unlimited","China Unicom"
"5651","China",2015,"22.7901676705193",8,"Unlimited","China Unicom"
"5652","China",2015,"36.3552010418362",12,"Unlimited","China Unicom"
"5653","China",2015,"58.0612078788865",24,"Unlimited","China Unicom"
"5654","China",2015,"16.0068370503012",50,"Unlimited","Dr Peng Telecom (Inc. Great Wall Broadband Network (GWBN)"
"5655","China",2015,"17.3644798958164",100,"Unlimited","Dr Peng Telecom (Inc. Great Wall Broadband Network (GWBN)"
"5656","China",2015,"32.0153019697216",1000,"Unlimited","Dr Peng Telecom (Inc. Great Wall Broadband Network (GWBN)"
"5657","China",2015,"27.9456291714146",500,"Unlimited","Dr Peng Telecom (Inc. Great Wall Broadband Network (GWBN)"
"5658","Colombia",2015,"9.9911029228472",1,"20480","Claro Colombia (previously Comcel, Telmex Colombia)"
"5659","Colombia",2015,"22.4799815764062",2,"51200","Claro Colombia (previously Comcel, Telmex Colombia)"
"5660","Colombia",2015,"24.977757307118",10,"102400","Claro Colombia (previously Comcel, Telmex Colombia)"
"5661","Colombia",2015,"32.4710844992534",30,"204800","Claro Colombia (previously Comcel, Telmex Colombia)"
"5662","Colombia",2015,"36.617392212235",6,"Unlimited","Empresa de Telecomunicaciones de Bogota (ETB)"
"5663","Colombia",2015,"44.0607638897562",20,"Unlimited","Empresa de Telecomunicaciones de Bogota (ETB)"
"5664","Colombia",2015,"53.2525785787756",25,"Unlimited","Empresa de Telecomunicaciones de Bogota (ETB)"
"5665","Colombia",2015,"67.2401226707617",40,"Unlimited","Empresa de Telecomunicaciones de Bogota (ETB)"
"5666","Colombia",2015,"92.917257182479",70,"Unlimited","Empresa de Telecomunicaciones de Bogota (ETB)"
"5667","Colombia",2015,"134.879889458437",150,"Unlimited","Empresa de Telecomunicaciones de Bogota (ETB)"
"5668","Colombia",2015,"14.8552713808354",2,"Unlimited","Movistar Colombia"
"5669","Colombia",2015,"17.8526022576895",5,"Unlimited","Movistar Colombia"
"5670","Colombia",2015,"25.3459294498249",9,"Unlimited","Movistar Colombia"
"5671","Colombia",2015,"35.8365875188145",15,"Unlimited","Movistar Colombia"
"5672","Colombia",2015,"22.4799815764062",3,"Unlimited","Une-EPM"
"5673","Colombia",2015,"31.9715293531111",5,"Unlimited","Une-EPM"
"5674","Colombia",2015,"43.9108973459135",10,"Unlimited","Une-EPM"
"5675","Colombia",2015,"234.740963172295",50,"Unlimited","Une-EPM"
"5676","Comoros",2015,"49.8906450995251",0.5,"Unlimited","Comores Telecom (Comtel)"
"5677","Comoros",2015,"134.839581350068",1,"Unlimited","Comores Telecom (Comtel)"
"5678","Comoros",2015,"202.259372025102",2,"Unlimited","Comores Telecom (Comtel)"
"5679","Comoros",2015,"337.09895337517",3,"Unlimited","Comores Telecom (Comtel)"
"5680","Costa Rica",2015,"18.204886711733",1,"Unlimited","Kolbi (previously ICE Celular)"
"5681","Costa Rica",2015,"23.7778112153248",2,"Unlimited","Kolbi (previously ICE Celular)"
"5682","Costa Rica",2015,"29.3507357189165",3,"Unlimited","Kolbi (previously ICE Celular)"
"5683","Costa Rica",2015,"31.2083772201138",4,"Unlimited","Kolbi (previously ICE Celular)"
"5684","Costa Rica",2015,"36.7813017237055",6,"Unlimited","Kolbi (previously ICE Celular)"
"5685","Costa Rica",2015,"49.7847922320863",10,"Unlimited","Kolbi (previously ICE Celular)"
"5686","Costa Rica",2015,"96.2258297620175",20,"Unlimited","Kolbi (previously ICE Celular)"
"5687","Cote d'Ivoire",2015,"20.2259235662348",0.25,"Unlimited","Cote d'Ivoire Telecom (CI-Telecom)"
"5688","Cote d'Ivoire",2015,"20.2259235662348",8,"5120","MTN Cote d'Ivoire (incl. MTN Business)"
"5689","Cote d'Ivoire",2015,"50.5648089155871",1,"Unlimited","Orange [Cote d'Ivoire]"
"5690","Cote d'Ivoire",2015,"91.0166560480568",8,"Unlimited","Orange [Cote d'Ivoire]"
"5691","Cote d'Ivoire",2015,"31.1074704448692",0.5,"Unlimited","VIPNET [Cote d'Ivoire]"
"5692","Cote d'Ivoire",2015,"41.4833692343477",1,"Unlimited","VIPNET [Cote d'Ivoire]"
"5693","Cote d'Ivoire",2015,"93.3325242963907",2,"Unlimited","VIPNET [Cote d'Ivoire]"
"5694","Croatia",2015,"3.56471816283925",4,"1024","T-Hrvatski Telekom (incl. T-Mobile)"
"5695","Croatia",2015,"17.6478775226166",4,"Unlimited","T-Hrvatski Telekom (incl. T-Mobile)"
"5696","Croatia",2015,"41.9276270006959",100,"Unlimited","T-Hrvatski Telekom (incl. T-Mobile)"
"5697","Croatia",2015,"33.0549756437022",4,"Unlimited","VIPnet"
"5698","Croatia",2015,"41.7536534446764",50,"Unlimited","VIPnet"
"5699","Croatia",2015,"66.1099512874043",120,"Unlimited","VIPnet"
"5700","Cyprus",2015,"35.4111405835544",2,"Unlimited","Cyprus Telecommunications Authority (Cyta)"
"5701","Cyprus",2015,"48.9257294429708",4,"Unlimited","Cyprus Telecommunications Authority (Cyta)"
"5702","Cyprus",2015,"57.4535809018568",6,"Unlimited","Cyprus Telecommunications Authority (Cyta)"
"5703","Cyprus",2015,"70.2387267904509",8,"Unlimited","Cyprus Telecommunications Authority (Cyta)"
"5704","Cyprus",2015,"87.8912466843501",12,"Unlimited","Cyprus Telecommunications Authority (Cyta)"
"5705","Cyprus",2015,"95.8090185676393",16,"Unlimited","Cyprus Telecommunications Authority (Cyta)"
"5706","Cyprus",2015,"102.957559681698",32,"Unlimited","Cyprus Telecommunications Authority (Cyta)"
"5707","Czech Republic",2015,"19.3660275556412",20,"Unlimited","Dial Telecom (includes Volny)"
"5708","Czech Republic",2015,"24.2316215435013",50,"Unlimited","Dial Telecom (includes Volny)"
"5709","Czech Republic",2015,"29.0972155313614",100,"Unlimited","Dial Telecom (includes Volny)"
"5710","Czech Republic",2015,"24.0389247519029",40,"Unlimited","GTS Czech"
"5711","Czech Republic",2015,"19.5023605356971",20,"Unlimited","GTS Czech"
"5712","Czech Republic",2015,"24.0389247519029",20,"Unlimited","O2 Czech Republic"
"5713","Czech Republic",2015,"26.4476346468831",40,"Unlimited","O2 Czech Republic"
"5714","Czech Republic",2015,"16.8127950669621",20,"Unlimited","Rio Media [Czech Republic]"
"5715","Czech Republic",2015,"24.0389247519029",60,"Unlimited","Rio Media [Czech Republic]"
"5716","Czech Republic",2015,"31.2650544368436",100,"Unlimited","Rio Media [Czech Republic]"
"5717","Czech Republic",2015,"20.6667308989305",100,"Unlimited","UPC Ceska Republika"
"5718","Czech Republic",2015,"25.484150688891",200,"Unlimited","UPC Ceska Republika"
"5719","Czech Republic",2015,"44.753829848733",300,"Unlimited","UPC Ceska Republika"
"5720","Denmark",2015,"35.4597291518175",10,"Unlimited","Fullrate [Denmark]"
"5721","Denmark",2015,"40.8054169636493",20,"Unlimited","Fullrate [Denmark]"
"5722","Denmark",2015,"46.1511047754811",30,"Unlimited","Fullrate [Denmark]"
"5723","Denmark",2015,"53.2786885245902",50,"Unlimited","Fullrate [Denmark]"
"5724","Denmark",2015,"35.4597291518175",20,"Unlimited","Stofa"
"5725","Denmark",2015,"47.9330007127584",40,"Unlimited","Stofa"
"5726","Denmark",2015,"53.2786885245902",60,"Unlimited","Stofa"
"5727","Denmark",2015,"80.0071275837491",300,"Unlimited","Stofa"
"5728","Denmark",2015,"46.1511047754811",20,"Unlimited","TDC"
"5729","Denmark",2015,"49.7148966500356",30,"Unlimited","TDC"
"5730","Denmark",2015,"51.4967925873129",40,"Unlimited","TDC"
"5731","Denmark",2015,"53.2786885245902",50,"Unlimited","TDC"
"5732","Denmark",2015,"35.4597291518175",10,"Unlimited","Telenor Denmark (incl. Tele2, Sonofon & Cybercity)"
"5733","Denmark",2015,"42.5873129009266",20,"Unlimited","Telenor Denmark (incl. Tele2, Sonofon & Cybercity)"
"5734","Denmark",2015,"46.1511047754811",30,"Unlimited","Telenor Denmark (incl. Tele2, Sonofon & Cybercity)"
"5735","Denmark",2015,"53.2786885245902",50,"Unlimited","Telenor Denmark (incl. Tele2, Sonofon & Cybercity)"
"5736","Denmark",2015,"44.3692088382038",50,"Unlimited","You see [Denmark]"
"5737","Denmark",2015,"53.2786885245902",100,"Unlimited","You see [Denmark]"
"5738","Denmark",2015,"71.0976478973628",300,"Unlimited","You see [Denmark]"
"5739","Djibouti",2015,"39.3875794081735",0.25,"5120","Djibouti Telecom"
"5740","Djibouti",2015,"56.267970583105",0.5,"10240","Djibouti Telecom"
"5741","Djibouti",2015,"84.4019558746575",1,"15360","Djibouti Telecom"
"5742","Dominican Rep.",2015,"22.8441546514831",1,"Unlimited","Claro Dominicana (Codetel)"
"5743","Dominican Rep.",2015,"29.7318394710258",3,"Unlimited","Claro Dominicana (Codetel)"
"5744","Dominican Rep.",2015,"30.8797869409496",5,"Unlimited","Claro Dominicana (Codetel)"
"5745","Dominican Rep.",2015,"32.0277344108734",10,"Unlimited","Claro Dominicana (Codetel)"
"5746","Dominican Rep.",2015,"36.6195242905685",20,"Unlimited","Claro Dominicana (Codetel)"
"5747","Dominican Rep.",2015,"54.9866838093489",40,"Unlimited","Claro Dominicana (Codetel)"
"5748","Dominican Rep.",2015,"87.1292129672146",100,"Unlimited","Claro Dominicana (Codetel)"
"5749","Dominican Rep.",2015,"16.0483056295344",1,"Unlimited","Tricom"
"5750","Dominican Rep.",2015,"22.8441546514831",2,"Unlimited","Tricom"
"5751","Dominican Rep.",2015,"30.994581687942",3,"Unlimited","Tricom"
"5752","Dominican Rep.",2015,"45.8031040499587",5,"Unlimited","Tricom"
"5753","Dominican Rep.",2015,"68.7620534484342",10,"Unlimited","Tricom"
"5754","Dominican Rep.",2015,"98.6086876664524",20,"Unlimited","Tricom"
"5755","Dominican Rep.",2015,"128.455321884471",30,"Unlimited","Tricom"
"5756","Dominican Rep.",2015,"188.148590320507",50,"Unlimited","Tricom"
"5757","Dominican Rep.",2015,"247.841858756543",100,"Unlimited","Tricom"
"5758","Ecuador",2015,"18",3,"Unlimited","Corporacion Nacional de Telecomunicaciones (incl. Alegro)"
"5759","Ecuador",2015,"24.9",5,"Unlimited","Corporacion Nacional de Telecomunicaciones (incl. Alegro)"
"5760","Ecuador",2015,"36",10,"Unlimited","Corporacion Nacional de Telecomunicaciones (incl. Alegro)"
"5761","Ecuador",2015,"49.9",15,"Unlimited","Corporacion Nacional de Telecomunicaciones (incl. Alegro)"
"5762","Ecuador",2015,"80",25,"Unlimited","Corporacion Nacional de Telecomunicaciones (incl. Alegro)"
"5763","Ecuador",2015,"110",50,"Unlimited","Corporacion Nacional de Telecomunicaciones (incl. Alegro)"
"5764","Ecuador",2015,"180",100,"Unlimited","Corporacion Nacional de Telecomunicaciones (incl. Alegro)"
"5765","Ecuador",2015,"19.9",4,"Unlimited","Telmex Ecuador (Claro)"
"5766","Ecuador",2015,"24.9",6,"Unlimited","Telmex Ecuador (Claro)"
"5767","Ecuador",2015,"29.9",10,"Unlimited","Telmex Ecuador (Claro)"
"5768","Ecuador",2015,"39.9",15,"Unlimited","Telmex Ecuador (Claro)"
"5769","Ecuador",2015,"54.9",20,"Unlimited","Telmex Ecuador (Claro)"
"5770","Ecuador",2015,"19.9",3.6,"Unlimited","TVCable (incl. CableNet & Setel)"
"5771","Ecuador",2015,"29.9",5.6,"Unlimited","TVCable (incl. CableNet & Setel)"
"5772","Ecuador",2015,"39.9",11,"Unlimited","TVCable (incl. CableNet & Setel)"
"5773","Ecuador",2015,"49.9",15,"Unlimited","TVCable (incl. CableNet & Setel)"
"5774","Ecuador",2015,"99.9",30,"Unlimited","TVCable (incl. CableNet & Setel)"
"5775","Ecuador",2015,"114.9",60,"Unlimited","TVCable (incl. CableNet & Setel)"
"5776","Egypt",2015,"13.421870584911",1,"Unlimited","Etisalat [Egypt]"
"5777","Egypt",2015,"15.5411133088443",2,"Unlimited","Etisalat [Egypt]"
"5778","Egypt",2015,"22.6052557219554",4,"Unlimited","Etisalat [Egypt]"
"5779","Egypt",2015,"35.3207120655552",8,"Unlimited","Etisalat [Egypt]"
"5780","Egypt",2015,"7.06414241311105",1,"10240","Etisalat [Egypt]"
"5781","Egypt",2015,"10.0664029386832",0.5,"Unlimited","LINKdotNET (Egypt)"
"5782","Egypt",2015,"10.2076857869455",1,"Unlimited","LINKdotNET (Egypt)"
"5783","Egypt",2015,"16.2475275501554",2,"Unlimited","LINKdotNET (Egypt)"
"5784","Egypt",2015,"26.843741169822",4,"Unlimited","LINKdotNET (Egypt)"
"5785","Egypt",2015,"7.4173495337666",2,"5120","LINKdotNET (Egypt)"
"5786","Egypt",2015,"7.06414241311105",4,"15360","LINKdotNET (Egypt)"
"5787","Egypt",2015,"6.35772817179994",0.25,"2048","LINKdotNET (Egypt)"
"5788","Egypt",2015,"56.3718564566262",8,"102400","LINKdotNET (Egypt)"
"5789","Egypt",2015,"77.5642836959593",12,"143360","LINKdotNET (Egypt)"
"5790","Egypt",2015,"98.7567109352924",16,"163840","LINKdotNET (Egypt)"
"5791","Egypt",2015,"183.526419892625",24,"204800","LINKdotNET (Egypt)"
"5792","Egypt",2015,"282.42441367618",48,"307200","LINKdotNET (Egypt)"
"5793","Egypt",2015,"7.06414241311105",1,"10240","TE Data"
"5794","Egypt",2015,"19.7795987567109",2,"153600","TE Data"
"5795","Egypt",2015,"31.0822266176886",4,"204800","TE Data"
"5796","Egypt",2015,"49.4489968917773",8,"307200","TE Data"
"5797","Egypt",2015,"13.421870584911",0.5,"Unlimited","TE Data"
"5798","Egypt",2015,"19.7795987567109",1,"Unlimited","TE Data"
"5799","Egypt",2015,"31.0822266176886",2,"Unlimited","TE Data"
"5800","Egypt",2015,"53.687482339644",4,"Unlimited","TE Data"
"5801","Egypt",2015,"98.1915795422436",8,"Unlimited","TE Data"
"5802","Egypt",2015,"191.438259395309",16,"Unlimited","TE Data"
"5803","Egypt",2015,"275.501554111331",24,"Unlimited","TE Data"
"5804","Egypt",2015,"7.06414241311105",1,"10240","Vodafone Egypt"
"5805","Egypt",2015,"13.421870584911",1,"Unlimited","Vodafone Egypt"
"5806","Egypt",2015,"19.7795987567109",2,"Unlimited","Vodafone Egypt"
"5807","Egypt",2015,"31.0822266176886",4,"Unlimited","Vodafone Egypt"
"5808","Egypt",2015,"49.4489968917773",8,"Unlimited","Vodafone Egypt"
"5809","El Salvador",2015,"24.99",2,"Unlimited","CTE Telecom (Claro)"
"5810","El Salvador",2015,"28.99",3,"Unlimited","CTE Telecom (Claro)"
"5811","El Salvador",2015,"35.99",4,"Unlimited","CTE Telecom (Claro)"
"5812","El Salvador",2015,"41.99",5,"Unlimited","CTE Telecom (Claro)"
"5813","El Salvador",2015,"58.99",10,"Unlimited","CTE Telecom (Claro)"
"5814","Estonia",2015,"21.2201591511936",10,"Unlimited","Eesti Telekom (incl. EMT and Elion)"
"5815","Estonia",2015,"27.8514588859416",50,"Unlimited","Eesti Telekom (incl. EMT and Elion)"
"5816","Estonia",2015,"34.4827586206897",100,"Unlimited","Eesti Telekom (incl. EMT and Elion)"
"5817","Estonia",2015,"43.7665782493369",300,"Unlimited","Eesti Telekom (incl. EMT and Elion)"
"5818","Estonia",2015,"21.2201591511936",5,"Unlimited","Eesti Telekom (incl. EMT and Elion)"
"5819","Estonia",2015,"27.8514588859416",12,"Unlimited","Eesti Telekom (incl. EMT and Elion)"
"5820","Estonia",2015,"27.8514588859416",20,"Unlimited","Eesti Telekom (incl. EMT and Elion)"
"5821","Estonia",2015,"34.4827586206897",40,"Unlimited","Eesti Telekom (incl. EMT and Elion)"
"5822","Ethiopia",2015,"12.8113149533668",0.5,"2048","Ethio Telecom (formerly Ethiopia Telecom Corporation)"
"5823","Ethiopia",2015,"20.4981039253869",1,"4096","Ethio Telecom (formerly Ethiopia Telecom Corporation)"
"5824","Ethiopia",2015,"28.184892897407",2,"6144","Ethio Telecom (formerly Ethiopia Telecom Corporation)"
"5825","Fiji",2015,"18.5479597244303",10,"10240","Telecom Fiji Limited (TFL)"
"5826","Finland",2015,"47.6127320954907",8,"Unlimited","DNA Finland"
"5827","Finland",2015,"59.5490716180371",24,"Unlimited","DNA Finland"
"5828","Finland",2015,"72.8116710875332",40,"Unlimited","DNA Finland"
"5829","Finland",2015,"39.6551724137931",50,"Unlimited","DNA Finland"
"5830","Finland",2015,"46.2864721485411",100,"Unlimited","DNA Finland"
"5831","Finland",2015,"59.5490716180371",350,"Unlimited","DNA Finland"
"5832","Finland",2015,"35.6763925729443",10,"Unlimited","Elisa Corporation"
"5833","Finland",2015,"43.6339522546419",50,"Unlimited","Elisa Corporation"
"5834","Finland",2015,"52.9177718832891",100,"Unlimited","Elisa Corporation"
"5835","Finland",2015,"46.790450928382",8,"Unlimited","Finnet"
"5836","Finland",2015,"33.42175066313",2,"Unlimited","Finnet"
"5837","Finland",2015,"46.790450928382",10,"Unlimited","Finnet"
"5838","Finland",2015,"52.1485411140584",30,"Unlimited","Finnet"
"5839","Finland",2015,"65.5172413793103",100,"Unlimited","Finnet"
"5840","Finland",2015,"96.2732095490716",300,"Unlimited","Finnet"
"5841","Finland",2015,"33.6870026525199",0.5,"Unlimited","Finnet"
"5842","Finland",2015,"39.0981432360743",1,"Unlimited","Finnet"
"5843","Finland",2015,"33.0238726790451",10,"Unlimited","TeliaSonera Finland"
"5844","Finland",2015,"46.2864721485411",50,"Unlimited","TeliaSonera Finland"
"5845","France",2015,"34.4694960212202",1024,"Unlimited","Bouygues Telecom"
"5846","France",2015,"39.7745358090186",1024,"Unlimited","Iliad (Free)"
"5847","France",2015,"39.7745358090186",100,"Unlimited","Numericable-SFR"
"5848","France",2015,"64.973474801061",200,"Unlimited","Numericable-SFR"
"5849","France",2015,"79.5623342175066",800,"Unlimited","Numericable-SFR"
"5850","France",2015,"45.079575596817",100,"Unlimited","Orange France"
"5851","France",2015,"50.3846153846154",200,"Unlimited","Orange France"
"5852","France",2015,"57.0159151193634",500,"Unlimited","Orange France"
"5853","Gabon",2015,"30.3388853493523",0.25,"Unlimited","iPi9"
"5854","Gabon",2015,"60.6777706987045",0.5,"Unlimited","iPi9"
"5855","Gabon",2015,"121.355541397409",1,"Unlimited","iPi9"
"5856","Gabon",2015,"242.711082794818",2,"Unlimited","iPi9"
"5857","Georgia",2015,"28.312570781427",3,"Unlimited","Caucasus Online"
"5858","Georgia",2015,"39.6375990939977",8,"Unlimited","Caucasus Online"
"5859","Georgia",2015,"15.2887882219706",10,"Unlimited","Caucasus Online"
"5860","Georgia",2015,"20.9513023782559",30,"Unlimited","Caucasus Online"
"5861","Georgia",2015,"28.312570781427",50,"Unlimited","Caucasus Online"
"5862","Georgia",2015,"56.6251415628539",100,"Unlimited","Caucasus Online"
"5863","Georgia",2015,"13.5900339750849",3,"Unlimited","SilkNet (formerly United Telecom of Georgia)"
"5864","Georgia",2015,"18.6862967157418",4,"Unlimited","SilkNet (formerly United Telecom of Georgia)"
"5865","Georgia",2015,"25.4813137032843",6,"Unlimited","SilkNet (formerly United Telecom of Georgia)"
"5866","Georgia",2015,"36.806342015855",8,"Unlimited","SilkNet (formerly United Telecom of Georgia)"
"5867","Georgia",2015,"14.722536806342",10,"Unlimited","SilkNet (formerly United Telecom of Georgia)"
"5868","Georgia",2015,"22.6500566251416",35,"Unlimited","SilkNet (formerly United Telecom of Georgia)"
"5869","Georgia",2015,"56.6251415628539",100,"Unlimited","SilkNet (formerly United Telecom of Georgia)"
"5870","Germany",2015,"46.3527851458886",16,"Unlimited","Deutsche Telekom"
"5871","Germany",2015,"52.9840848806366",50,"Unlimited","Deutsche Telekom"
"5872","Germany",2015,"59.6153846153846",100,"Unlimited","Deutsche Telekom"
"5873","Germany",2015,"26.5119363395225",10,"Unlimited","Kabel Deutschland"
"5874","Germany",2015,"39.7745358090186",25,"Unlimited","Kabel Deutschland"
"5875","Germany",2015,"46.4058355437666",50,"Unlimited","Kabel Deutschland"
"5876","Germany",2015,"53.0371352785146",100,"Unlimited","Kabel Deutschland"
"5877","Germany",2015,"79.5623342175066",200,"1024000","Kabel Deutschland"
"5878","Germany",2015,"33.0238726790451",25,"Unlimited","NetCologne"
"5879","Germany",2015,"39.6551724137931",50,"Unlimited","NetCologne"
"5880","Germany",2015,"46.2864721485411",100,"Unlimited","NetCologne"
"5881","Germany",2015,"52.9177718832891",200,"Unlimited","NetCologne"
"5882","Germany",2015,"33.1432360742706",50,"Unlimited","Tele Columbus Group"
"5883","Germany",2015,"39.7745358090186",100,"Unlimited","Tele Columbus Group"
"5884","Germany",2015,"53.0371352785146",150,"Unlimited","Tele Columbus Group"
"5885","Germany",2015,"26.4588859416446",16,"Unlimited","Tele2 (Germany)"
"5886","Germany",2015,"53.0371352785146",100,"512000","Telekom Deutschland"
"5887","Germany",2015,"46.4058355437666",50,"307200","Telekom Deutschland"
